game_id,play_id,player_to_predict,nfl_id,play_direction,absolute_yardline_number,player_name,player_height,player_weight,player_birth_date,player_position,player_side,player_role,x,y,s,a,dir,o,num_frames_output,ball_land_x,ball_land_y,game_play,frame_id_total,frame,x_next,y_next
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,61.12,21.14,6.09,3.55,301.53,335.63,25.0,28.5699996948242,11.6400003433228,2023110500_3404,19,pre,60.58,21.44
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,60.58,21.44,6.33,3.39,297.94,326.71,25.0,28.5699996948242,11.6400003433228,2023110500_3404,20,pre,60.0,21.73
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,60.0,21.73,6.53,3.24,294.58,320.71,25.0,28.5699996948242,11.6400003433228,2023110500_3404,21,pre,59.38,21.98
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,59.38,21.98,6.72,3.02,291.45,315.14,25.0,28.5699996948242,11.6400003433228,2023110500_3404,22,pre,58.73,22.22
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,58.73,22.22,6.96,2.8,288.76,305.95,25.0,28.5699996948242,11.6400003433228,2023110500_3404,23,pre,58.06,22.43
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,58.06,22.43,7.13,2.54,286.31,300.46,25.0,28.5699996948242,11.6400003433228,2023110500_3404,24,pre,57.35,22.62
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,57.35,22.62,7.29,2.29,284.15,296.53,25.0,28.5699996948242,11.6400003433228,2023110500_3404,25,pre,56.63,22.78
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,56.63,22.78,7.41,2.16,281.9,289.15,25.0,28.5699996948242,11.6400003433228,2023110500_3404,26,pre,55.9,22.9
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,55.9,22.9,7.44,2.35,279.01,279.08,25.0,28.5699996948242,11.6400003433228,2023110500_3404,27,pre,55.15,23.0
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,55.15,23.0,7.48,2.53,276.24,272.11,25.0,28.5699996948242,11.6400003433228,2023110500_3404,28,pre,54.4,23.05
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,54.4,23.05,7.49,2.81,273.14,265.33,25.0,28.5699996948242,11.6400003433228,2023110500_3404,29,pre,53.65,23.05
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,53.65,23.05,7.51,3.17,269.59,256.49,25.0,28.5699996948242,11.6400003433228,2023110500_3404,30,pre,52.89,23.0
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,52.89,23.0,7.57,3.74,265.33,245.8,25.0,28.5699996948242,11.6400003433228,2023110500_3404,31,pre,52.13,22.92
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,52.13,22.92,7.59,3.59,262.31,238.43,25.0,28.5699996948242,11.6400003433228,2023110500_3404,32,pre,51.37,22.78
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,51.37,22.78,7.66,3.73,258.43,233.69,25.0,28.5699996948242,11.6400003433228,2023110500_3404,33,pre,50.62,22.58
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,50.62,22.58,7.76,3.94,254.18,234.65,25.0,28.5699996948242,11.6400003433228,2023110500_3404,34,pre,49.87,22.33
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,49.87,22.33,7.9,4.08,250.29,228.19,25.0,28.5699996948242,11.6400003433228,2023110500_3404,35,pre,49.12,22.03
2023110500,3404,True,54936,left,65.0,Kader Kohou,5-9,187.0,1998-11-28,CB,Defense,Defensive Coverage,49.12,22.03,8.01,4.01,246.76,225.35,25.0,28.5699996948242,11.6400003433228,2023110500_3404,36,pre,48.39,21.69
2023110500,3404,,54936,,,,,,,,,,48.39,21.69,,,,,,,,2023110500_3404,37,post,47.65,21.3
2023110500,3404,,54936,,,,,,,,,,47.65,21.3,,,,,,,,2023110500_3404,38,post,46.93,20.87
2023110500,3404,,54936,,,,,,,,,,46.93,20.87,,,,,,,,2023110500_3404,39,post,46.2,20.41
2023110500,3404,,54936,,,,,,,,,,46.2,20.41,,,,,,,,2023110500_3404,40,post,45.48,19.92
2023110500,3404,,54936,,,,,,,,,,45.48,19.92,,,,,,,,2023110500_3404,41,post,44.75,19.4
2023110500,3404,,54936,,,,,,,,,,44.75,19.4,,,,,,,,2023110500_3404,42,post,44.02,18.87
2023110500,3404,,54936,,,,,,,,,,44.02,18.87,,,,,,,,2023110500_3404,43,post,43.28,18.33
2023110500,3404,,54936,,,,,,,,,,43.28,18.33,,,,,,,,2023110500_3404,44,post,42.53,17.78
2023110500,3404,,54936,,,,,,,,,,42.53,17.78,,,,,,,,2023110500_3404,45,post,41.76,17.25
2023110500,3404,,54936,,,,,,,,,,41.76,17.25,,,,,,,,2023110500_3404,46,post,40.97,16.75
2023110500,3404,,54936,,,,,,,,,,40.97,16.75,,,,,,,,2023110500_3404,47,post,40.17,16.26
2023110500,3404,,54936,,,,,,,,,,40.17,16.26,,,,,,,,2023110500_3404,48,post,39.33,15.81
2023110500,3404,,54936,,,,,,,,,,39.33,15.81,,,,,,,,2023110500_3404,49,post,38.48,15.41
2023110500,3404,,54936,,,,,,,,,,38.48,15.41,,,,,,,,2023110500_3404,50,post,37.6,15.04
2023110500,3404,,54936,,,,,,,,,,37.6,15.04,,,,,,,,2023110500_3404,51,post,36.71,14.71
2023110500,3404,,54936,,,,,,,,,,36.71,14.71,,,,,,,,2023110500_3404,52,post,35.82,14.41
2023110500,3404,,54936,,,,,,,,,,35.82,14.41,,,,,,,,2023110500_3404,53,post,34.93,14.14
2023110500,3404,,54936,,,,,,,,,,34.93,14.14,,,,,,,,2023110500_3404,54,post,34.04,13.89
2023110500,3404,,54936,,,,,,,,,,34.04,13.89,,,,,,,,2023110500_3404,55,post,33.17,13.67
2023110500,3404,,54936,,,,,,,,,,33.17,13.67,,,,,,,,2023110500_3404,56,post,32.32,13.45
2023110500,3404,,54936,,,,,,,,,,32.32,13.45,,,,,,,,2023110500_3404,57,post,31.5,13.25
2023110500,3404,,54936,,,,,,,,,,31.5,13.25,,,,,,,,2023110500_3404,58,post,30.7,13.05
2023110500,3404,,54936,,,,,,,,,,30.7,13.05,,,,,,,,2023110500_3404,59,post,29.92,12.86
2023110500,3404,,54936,,,,,,,,,,29.92,12.86,,,,,,,,2023110500_3404,60,post,29.18,12.67
2023110500,3404,,54936,,,,,,,,,,29.18,12.67,,,,,,,,2023110500_3404,61,post,,
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.15,28.3,0.02,0.2,250.18,251.55,10.0,38.7400016784668,13.0699996948242,2023110500_3536,1,pre,49.15,28.31
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.15,28.31,0.1,0.5,68.85,253.95,10.0,38.7400016784668,13.0699996948242,2023110500_3536,2,pre,49.16,28.31
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.16,28.31,0.12,0.43,39.92,257.24,10.0,38.7400016784668,13.0699996948242,2023110500_3536,3,pre,49.16,28.33
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.16,28.33,0.22,0.68,9.73,256.11,10.0,38.7400016784668,13.0699996948242,2023110500_3536,4,pre,49.17,28.35
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.17,28.35,0.28,0.69,4.3,256.11,10.0,38.7400016784668,13.0699996948242,2023110500_3536,5,pre,49.17,28.38
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.17,28.38,0.4,0.83,1.63,255.41,10.0,38.7400016784668,13.0699996948242,2023110500_3536,6,pre,49.16,28.44
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.16,28.44,0.64,1.27,355.96,256.72,10.0,38.7400016784668,13.0699996948242,2023110500_3536,7,pre,49.16,28.52
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.16,28.52,0.81,1.31,0.19,256.72,10.0,38.7400016784668,13.0699996948242,2023110500_3536,8,pre,49.16,28.6
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.16,28.6,0.88,0.95,359.85,256.72,10.0,38.7400016784668,13.0699996948242,2023110500_3536,9,pre,49.16,28.69
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.16,28.69,0.91,0.57,357.41,258.45,10.0,38.7400016784668,13.0699996948242,2023110500_3536,10,pre,49.15,28.77
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.15,28.77,0.72,0.5,354.96,258.45,10.0,38.7400016784668,13.0699996948242,2023110500_3536,11,pre,49.15,28.81
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.15,28.81,0.27,2.08,346.49,256.26,10.0,38.7400016784668,13.0699996948242,2023110500_3536,12,pre,49.14,28.81
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.14,28.81,0.13,2.92,214.74,250.75,10.0,38.7400016784668,13.0699996948242,2023110500_3536,13,pre,49.13,28.77
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.13,28.77,0.68,3.82,191.5,248.82,10.0,38.7400016784668,13.0699996948242,2023110500_3536,14,pre,49.11,28.67
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.11,28.67,1.26,4.22,188.34,248.0,10.0,38.7400016784668,13.0699996948242,2023110500_3536,15,pre,49.08,28.51
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.08,28.51,1.89,4.65,190.13,246.98,10.0,38.7400016784668,13.0699996948242,2023110500_3536,16,pre,49.05,28.29
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.05,28.29,2.54,4.92,189.3,237.56,10.0,38.7400016784668,13.0699996948242,2023110500_3536,17,pre,49.0,28.01
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,49.0,28.01,3.07,4.44,188.86,238.16,10.0,38.7400016784668,13.0699996948242,2023110500_3536,18,pre,48.95,27.67
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,48.95,27.67,3.79,4.88,188.95,238.16,10.0,38.7400016784668,13.0699996948242,2023110500_3536,19,pre,48.89,27.26
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,48.89,27.26,4.36,4.43,188.72,233.49,10.0,38.7400016784668,13.0699996948242,2023110500_3536,20,pre,48.81,26.8
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,48.81,26.8,4.86,3.91,189.07,228.6,10.0,38.7400016784668,13.0699996948242,2023110500_3536,21,pre,48.73,26.3
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,48.73,26.3,5.32,3.32,189.63,224.49,10.0,38.7400016784668,13.0699996948242,2023110500_3536,22,pre,48.62,25.75
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,48.62,25.75,5.75,2.87,191.0,221.39,10.0,38.7400016784668,13.0699996948242,2023110500_3536,23,pre,48.51,25.17
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,48.51,25.17,6.03,2.25,191.41,219.93,10.0,38.7400016784668,13.0699996948242,2023110500_3536,24,pre,48.38,24.56
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,48.38,24.56,6.24,1.7,192.46,211.89,10.0,38.7400016784668,13.0699996948242,2023110500_3536,25,pre,48.23,23.95
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,48.23,23.95,6.35,1.19,193.9,206.36,10.0,38.7400016784668,13.0699996948242,2023110500_3536,26,pre,48.07,23.34
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,48.07,23.34,6.38,0.84,194.72,204.19,10.0,38.7400016784668,13.0699996948242,2023110500_3536,27,pre,47.9,22.72
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,47.9,22.72,6.38,0.91,195.44,204.19,10.0,38.7400016784668,13.0699996948242,2023110500_3536,28,pre,47.73,22.11
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,47.73,22.11,6.27,1.28,196.31,206.07,10.0,38.7400016784668,13.0699996948242,2023110500_3536,29,pre,47.55,21.52
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,47.55,21.52,6.12,1.69,196.93,214.16,10.0,38.7400016784668,13.0699996948242,2023110500_3536,30,pre,47.36,20.93
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,47.36,20.93,6.12,1.65,198.68,217.68,10.0,38.7400016784668,13.0699996948242,2023110500_3536,31,pre,47.16,20.35
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,47.16,20.35,6.1,1.53,199.86,219.08,10.0,38.7400016784668,13.0699996948242,2023110500_3536,32,pre,46.94,19.77
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,46.94,19.77,6.13,1.43,201.33,220.24,10.0,38.7400016784668,13.0699996948242,2023110500_3536,33,pre,46.71,19.2
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,46.71,19.2,6.15,1.24,202.3,229.8,10.0,38.7400016784668,13.0699996948242,2023110500_3536,34,pre,46.46,18.61
2023110500,3536,True,46137,right,38.0,Justin Reid,6-1,204.0,1997-02-15,SS,Defense,Defensive Coverage,46.46,18.61,6.36,1.42,204.49,233.1,10.0,38.7400016784668,13.0699996948242,2023110500_3536,35,pre,46.17,18.03
2023110500,3536,,46137,,,,,,,,,,46.17,18.03,,,,,,,,2023110500_3536,36,post,45.86,17.44
2023110500,3536,,46137,,,,,,,,,,45.86,17.44,,,,,,,,2023110500_3536,37,post,45.52,16.85
2023110500,3536,,46137,,,,,,,,,,45.52,16.85,,,,,,,,2023110500_3536,38,post,45.14,16.27
2023110500,3536,,46137,,,,,,,,,,45.14,16.27,,,,,,,,2023110500_3536,39,post,44.74,15.68
2023110500,3536,,46137,,,,,,,,,,44.74,15.68,,,,,,,,2023110500_3536,40,post,44.3,15.09
2023110500,3536,,46137,,,,,,,,,,44.3,15.09,,,,,,,,2023110500_3536,41,post,43.84,14.5
2023110500,3536,,46137,,,,,,,,,,43.84,14.5,,,,,,,,2023110500_3536,42,post,43.34,13.92
2023110500,3536,,46137,,,,,,,,,,43.34,13.92,,,,,,,,2023110500_3536,43,post,42.83,13.35
2023110500,3536,,46137,,,,,,,,,,42.83,13.35,,,,,,,,2023110500_3536,44,post,42.3,12.79
2023110500,3536,,46137,,,,,,,,,,42.3,12.79,,,,,,,,2023110500_3536,45,post,,
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.43,24.27,0.18,0.49,336.78,264.33,10.0,38.7400016784668,13.0699996948242,2023110500_3536,1,pre,42.42,24.31
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.42,24.31,0.43,1.1,344.8,267.87,10.0,38.7400016784668,13.0699996948242,2023110500_3536,2,pre,42.4,24.36
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.4,24.36,0.6,1.34,345.4,269.23,10.0,38.7400016784668,13.0699996948242,2023110500_3536,3,pre,42.38,24.43
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.38,24.43,0.82,1.54,345.16,270.27,10.0,38.7400016784668,13.0699996948242,2023110500_3536,4,pre,42.36,24.53
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.36,24.53,1.07,1.69,343.78,271.69,10.0,38.7400016784668,13.0699996948242,2023110500_3536,5,pre,42.32,24.66
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.32,24.66,1.45,2.18,341.54,274.5,10.0,38.7400016784668,13.0699996948242,2023110500_3536,6,pre,42.26,24.82
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.26,24.82,1.8,2.52,341.02,277.26,10.0,38.7400016784668,13.0699996948242,2023110500_3536,7,pre,42.2,25.01
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.2,25.01,2.13,2.48,340.71,277.26,10.0,38.7400016784668,13.0699996948242,2023110500_3536,8,pre,42.12,25.22
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.12,25.22,2.41,2.28,340.14,277.26,10.0,38.7400016784668,13.0699996948242,2023110500_3536,9,pre,42.04,25.47
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,42.04,25.47,2.71,2.16,341.26,279.55,10.0,38.7400016784668,13.0699996948242,2023110500_3536,10,pre,41.95,25.74
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,41.95,25.74,2.87,1.63,341.37,280.25,10.0,38.7400016784668,13.0699996948242,2023110500_3536,11,pre,41.86,26.01
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,41.86,26.01,2.92,0.86,341.33,278.88,10.0,38.7400016784668,13.0699996948242,2023110500_3536,12,pre,41.76,26.27
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,41.76,26.27,2.84,0.16,340.0,277.6,10.0,38.7400016784668,13.0699996948242,2023110500_3536,13,pre,41.65,26.5
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,41.65,26.5,2.46,2.09,333.69,276.64,10.0,38.7400016784668,13.0699996948242,2023110500_3536,14,pre,41.54,26.71
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,41.54,26.71,2.24,2.88,328.44,277.67,10.0,38.7400016784668,13.0699996948242,2023110500_3536,15,pre,41.41,26.86
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,41.41,26.86,1.85,4.03,314.95,275.85,10.0,38.7400016784668,13.0699996948242,2023110500_3536,16,pre,41.27,26.95
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,41.27,26.95,1.6,4.98,294.44,273.02,10.0,38.7400016784668,13.0699996948242,2023110500_3536,17,pre,41.11,26.97
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,41.11,26.97,1.64,6.13,262.7,268.51,10.0,38.7400016784668,13.0699996948242,2023110500_3536,18,pre,40.95,26.91
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,40.95,26.91,1.94,6.37,241.12,267.38,10.0,38.7400016784668,13.0699996948242,2023110500_3536,19,pre,40.78,26.77
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,40.78,26.77,2.44,6.24,225.81,266.07,10.0,38.7400016784668,13.0699996948242,2023110500_3536,20,pre,40.6,26.56
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,40.6,26.56,3.0,5.99,215.75,263.51,10.0,38.7400016784668,13.0699996948242,2023110500_3536,21,pre,40.43,26.29
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,40.43,26.29,3.51,5.53,208.58,255.56,10.0,38.7400016784668,13.0699996948242,2023110500_3536,22,pre,40.27,25.95
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,40.27,25.95,3.95,4.92,203.02,250.43,10.0,38.7400016784668,13.0699996948242,2023110500_3536,23,pre,40.13,25.56
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,40.13,25.56,4.31,4.1,198.66,245.09,10.0,38.7400016784668,13.0699996948242,2023110500_3536,24,pre,40.0,25.14
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,40.0,25.14,4.57,3.39,194.62,238.84,10.0,38.7400016784668,13.0699996948242,2023110500_3536,25,pre,39.89,24.69
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.89,24.69,4.73,2.28,193.19,231.57,10.0,38.7400016784668,13.0699996948242,2023110500_3536,26,pre,39.79,24.22
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.79,24.22,4.78,1.36,191.91,225.39,10.0,38.7400016784668,13.0699996948242,2023110500_3536,27,pre,39.69,23.76
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.69,23.76,4.76,0.95,190.68,220.31,10.0,38.7400016784668,13.0699996948242,2023110500_3536,28,pre,39.61,23.29
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.61,23.29,4.73,0.87,189.94,209.35,10.0,38.7400016784668,13.0699996948242,2023110500_3536,29,pre,39.53,22.83
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.53,22.83,4.67,1.05,188.89,202.16,10.0,38.7400016784668,13.0699996948242,2023110500_3536,30,pre,39.47,22.36
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.47,22.36,4.66,0.98,187.71,196.44,10.0,38.7400016784668,13.0699996948242,2023110500_3536,31,pre,39.41,21.9
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.41,21.9,4.67,0.87,186.73,195.16,10.0,38.7400016784668,13.0699996948242,2023110500_3536,32,pre,39.36,21.43
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.36,21.43,4.79,0.37,186.68,197.08,10.0,38.7400016784668,13.0699996948242,2023110500_3536,33,pre,39.3,20.95
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.3,20.95,4.87,0.41,185.93,199.04,10.0,38.7400016784668,13.0699996948242,2023110500_3536,34,pre,39.26,20.46
2023110500,3536,True,47913,right,38.0,Drue Tranquill,6-2,234.0,1995-08-15,ILB,Defense,Defensive Coverage,39.26,20.46,5.02,0.75,184.56,201.33,10.0,38.7400016784668,13.0699996948242,2023110500_3536,35,pre,39.23,19.94
2023110500,3536,,47913,,,,,,,,,,39.23,19.94,,,,,,,,2023110500_3536,36,post,39.2,19.39
2023110500,3536,,47913,,,,,,,,,,39.2,19.39,,,,,,,,2023110500_3536,37,post,39.16,18.83
2023110500,3536,,47913,,,,,,,,,,39.16,18.83,,,,,,,,2023110500_3536,38,post,39.13,18.24
2023110500,3536,,47913,,,,,,,,,,39.13,18.24,,,,,,,,2023110500_3536,39,post,39.09,17.62
2023110500,3536,,47913,,,,,,,,,,39.09,17.62,,,,,,,,2023110500_3536,40,post,39.05,16.98
2023110500,3536,,47913,,,,,,,,,,39.05,16.98,,,,,,,,2023110500_3536,41,post,39.01,16.32
2023110500,3536,,47913,,,,,,,,,,39.01,16.32,,,,,,,,2023110500_3536,42,post,38.97,15.64
2023110500,3536,,47913,,,,,,,,,,38.97,15.64,,,,,,,,2023110500_3536,43,post,38.94,14.94
2023110500,3536,,47913,,,,,,,,,,38.94,14.94,,,,,,,,2023110500_3536,44,post,38.92,14.23
2023110500,3536,,47913,,,,,,,,,,38.92,14.23,,,,,,,,2023110500_3536,45,post,,
2023110500,3536,True,48233,right,38.0,Alec Ingold,6-1,242.0,1996-07-09,FB,Offense,Targeted Receiver,33.27,21.3,0.28,0.45,123.65,64.57,10.0,38.7400016784668,13.0699996948242,2023110500_3536,1,pre,33.3,21.28
2023110500,3536,True,48233,right,38.0,Alec Ingold,6-1,242.0,1996-07-09,FB,Offense,Targeted Receiver,33.3,21.28,0.37,0.56,132.46,66.71,10.0,38.7400016784668,13.0699996948242,2023110500_3536,2,pre,33.32,21.25
2023110500,3536,True,48233,right,38.0,Alec Ingold,6-1,242.0,1996-07-09,FB,Offense,Targeted Receiver,33.32,21.25,0.45,0.69,144.05,72.2,10.0,38.7400016784668,13.0699996948242,2023110500_3536,3,pre,33.36,21.2
2023110500,3536,True,48233,right,38.0,Alec Ingold,6-1,242.0,1996-07-09,FB,Offense,Targeted Receiver,33.36,21.2,0.59,0.91,139.01,75.05,10.0,38.7400016784668,13.0699996948242,2023110500_3536,4,pre,33.41,21.16
